Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id (Read only),Keyword Id (Read only),Product Targeting Id (Read only),Campaign Name,Ad Group Name,Campaign Name (Informational only),Ad Group Name (Informational only),Portfolio Name (Informational only),Start Date,End Date,Targeting Type,State,Campaign State (Informational only),Ad Group State (Informational only),Daily Budget,SKU,ASIN (Informational only),Eligibility Status (Informational only),Reason for ineligibility (Informational only),Ad Group Default Bid,Ad Group Default Bid (Informational only),Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression (Informational only),Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,Acos,CPC,ROAS
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic usda organic jojoba oil 100 pure and natural 4 fl oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic shampoo,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic travel size,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic fair trade jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil eyelash,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic small,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil therapeutic grade,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil large,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba massage oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic fortifying jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now food organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil lotion organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,bioken certified organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic lotion,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic aloe vera and jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil bulk organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil 1 gallon,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil glass,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil 4 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil hair 32 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil gya lab,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba multi purpose oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic usda organic jojoba oil 100 pure 4oz moisturizing,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,100 pure organic unrefined golden jojoba oil cold pressed,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,365 jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now solution organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aromatica organic golden jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,128fl oz jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic organic jojoba oil 32oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,100 jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil skin pump,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil vitamin e,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic refined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed 4 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic oil jojoba,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,ouncenow solution organic jojoba oil moisturizing multi purpose,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic body,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic big bottle,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic raw,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic mini,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,verdana jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic aloe vera and jojoba oil joint,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,food grade jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil face theory,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba carrier oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic essential oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic lio,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,botanical organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic sea salt face scrub jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic lip gloss,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,desert essence organic coconut jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,bulk organic jojoba oil skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,kate blanc organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,sky jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil skin organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic purador,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic bulk jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined 8 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,inca oil organic jojoba,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic face serum oil jojoba face serum anti aging,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed gallon,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic 3oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined now,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic garden life,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,tirtir organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba face oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic cold pressed jojoba oil skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic face serum oil jojoba,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic glass bottle,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cold press jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined bulk,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aubrey organic organic jojoba oil 2 fl oz 59 ml,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic 4oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil mountain rose herb,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic oat oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic 3 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,100 jojoba oil organic 1 gallon,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic non gmo jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil certified organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic non gmo,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,plant therapy organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic 2oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic gallon,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,certified organic golden jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil golden organic unrefined hb oil center,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now solution organic jojoba oil moisturizing,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic infusion,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure organic jojoba oil skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,facetheory organic jojoba oil and natural vitamin e,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic body jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic massage,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,radha jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,essential oil hair jojoba organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,bonajour organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil 8 ounce,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aura cacia certified organic jojoba skin care oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cold press organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Loose   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cliganic,negativeExact,,,,,,,,,,,,,,,,
